"ID","time","x","y"
1,1,0.0566579991932107,0.739816412858517
1,2,0.171659949977378,0.833433379432199
2,2,0.348283409470529,0.280726773119902
3,2,0.301351376350179,0.242996304054081
1,3,-0.0904415656941762,0.563781503110017
2,3,0.187088586739413,0.200680928172711
3,3,0.267379656302282,0.230944844250486
4,3,-0.106090980275359,0.333954909917271
1,4,-0.279180503419481,0.39106660992599
2,4,-0.0396337668534284,0.16819751827972
3,4,-0.0405206533212288,0.16839918160608
4,4,-0.0326476123898957,0.368170071420708
5,4,0.618573121105911,-0.065570560253397
1,5,-0.591372771711285,0.277728908848648
3,5,-0.0433568844498229,0.144510752133006
4,5,-0.271693633458404,0.567789039511563
5,5,0.588802661748349,-0.088430035381637
1,6,-0.228866437206024,0.301723595890108
3,6,0.0127010120583193,0.105127299681027
4,6,-0.616299520386911,0.509194180035863
5,6,0.497559946677531,-0.221865456540856
1,7,-0.0640952314687954,0.236383671346854
3,7,-0.0790552950237011,0.0937987126035181
4,7,-0.319315788069215,0.336880168914411
5,7,0.461177677610902,-0.635867563455585
1,8,0.0768554189255797,0.233452673641579
3,8,0.00622057115082312,0.117760176349164
4,8,-0.0524813091985741,0.302473177789839
5,8,0.453555004102555,-0.683922329356964
1,9,0.1052195999602,0.244503668151332
3,9,0.124977231779573,0.150986000898315
4,9,0.262098985712014,0.327465418289945
5,9,0.512106674808469,-0.447766826366393
1,10,0.088753657813809,0.153041156506912
3,10,-0.111100552229286,0.24518852303803
4,10,0.484001605288329,0.312562015778006
5,10,0.436554343181593,-0.636197487578781
1,11,0.414132068471083,-0.00368708842432756
3,11,-0.131587690450442,0.231416007783961
4,11,0.709223873875608,0.56768857143427
5,11,0.539175855521077,-0.391060167087405
1,12,0.319124286683954,-0.0691417252359017
3,12,-0.100505241521829,0.257889574180656
4,12,0.723340534428597,0.568029586360843
5,12,0.731448935774464,-0.551416673412588
1,13,0.105628313061475,0.0631276218566497
3,13,-0.114865328852528,0.226792889952581
4,13,0.750898915247613,0.234499817286446
5,13,0.609521312770415,-0.669725276421263
1,14,0.420316780074285,-0.098306051752575
3,14,0.226964171015177,0.187499682921692
4,14,0.620566599498283,0.66213692294522
5,14,0.467044827642318,-0.657811619617676
1,15,0.517418014834295,-0.307177791071456
3,15,0.318263485285601,0.213085736883268
4,15,0.735155974989003,0.389437486713205
5,15,0.598329153444134,-0.675590888535701
1,16,0.719230766008828,-0.498170890295081
3,16,0.214466753522159,0.275047383491913
4,16,0.580476783024009,0.142489033313007
5,16,0.451435653591897,-0.662491951006767
1,17,0.607289237089654,-0.122181204009764
3,17,0.217263950252276,0.3205078455783
4,17,0.504618982828543,-0.124842671363273
5,17,0.442956936635948,-0.670910054359282
1,18,0.415711211019036,0.015491286622265
3,18,0.234023522281904,0.396945120896549
4,18,0.576827640360945,-0.373491088778608
5,18,0.452324129882789,-0.662770296822936
1,19,0.421974623378611,0.270898950237673
3,19,-0.0594603609115802,0.281194366639805
4,19,0.592495387758455,-0.661540750774828
5,19,0.449462185000218,-0.705019985267086
1,20,0.460519349588793,0.397902675078504
3,20,-0.233137461481409,0.280995516975398
4,20,0.580794324302701,-0.521715193328112
5,20,0.453025972634279,-0.692235841895981
1,21,0.585924670682195,0.503582327659399
3,21,-0.500371421729951,0.25904966871749
4,21,0.557054359522942,-0.429427495825542
5,21,0.517299610511853,-0.447952386282552
1,22,0.711329991775598,0.609261980240294
3,22,-0.732129484614573,0.231908536921024
4,22,0.533314394743183,-0.337139798322973
5,22,0.581573248389427,-0.203668930669123
1,23,0.693751526776361,0.73603185015856
2,23,0.496046471339987,0.212553635936314
3,23,-0.768243553574905,0.369778346118062
4,23,0.506755131097315,-0.405304079757613
5,23,0.627897640715405,-0.164572529464328
1,24,0.293172875370825,0.552635897752184
2,24,0.347688995431216,0.159052542492612
3,24,-0.679893497452824,0.179343194756238
4,24,0.475661915117735,-0.435309373203772
5,24,0.660981693488607,-0.154476295486814
1,25,0.0472876571667685,0.399897705645272
2,25,0.0398478970776117,0.152723342034916
3,25,-0.695116171826941,0.405979516638336
4,25,0.420337629877118,-0.401963492108279
5,25,0.644833492366491,-0.207730759444094
1,26,-0.105207104327574,0.242089970473612
2,26,-0.123463342747937,0.235333831940833
3,26,-0.736535742218156,-0.0353673686994511
4,26,0.379044553393826,-0.600161166972716
5,26,0.595023762366422,-0.251427074622105
1,27,0.00504248415922566,0.0885594021714314
2,27,0.172107283463219,0.137470300017648
3,27,-0.482146513507597,0.0854294552944063
4,27,0.396195158957907,-0.294017737480397
5,27,0.463736221031755,-0.609521494654006
1,28,0.153689654230328,0.0665245990043762
2,28,-0.00734040105489901,0.235352041964866
3,28,-0.0492504881204632,0.108873740758365
4,28,0.518448140684465,-0.252418416475262
5,28,0.503606860632571,-0.420823332504965
1,29,0.492921502987932,0.111277480635464
2,29,0.121065446382653,0.117288245493403
3,29,-0.066519972052823,0.188302511273783
4,29,0.594231961578852,-0.27066012801933
5,29,0.440300679614712,-0.634714466902299
1,30,0.591056990918142,-0.0271329028916913
2,30,0.511244137693843,-0.146841491451522
3,30,-0.162109880042525,0.135807104133542
4,30,0.599054348274008,-0.284682529623381
5,30,0.525701724071946,-0.293990359987693
1,31,0.511645384904269,-0.110526199742123
2,31,-0.575461667105093,0.222612936117822
3,31,-0.189773749656918,0.135187713217793
4,31,0.603876734969162,-0.298704931227433
5,31,0.492515485929404,-0.314689023644363
1,32,0.655703270408431,-0.0701627867882724
2,32,-0.654363851624966,-0.0829998911708904
3,32,-0.0341651768194862,0.127757797426766
4,32,0.608699121664328,-0.312727332831488
5,32,0.476760490476909,-0.63369518727387
1,33,0.688228854088151,0.0562608384435157
2,33,-0.346038807663191,-0.00841535789376178
3,33,-0.183400535533331,0.206321990510672
4,33,0.613521508359492,-0.326749734435545
5,33,0.743900494253551,-0.570870884318432
8,33,0.131370824614627,0.302076230810976
1,34,0.699074163259292,0.229448393566309
2,34,-0.0377137637014167,0.0661691753833669
3,34,-0.201789249436599,0.227359519777522
4,34,0.618343895054667,-0.340772136039605
5,34,0.577968104092407,-0.377409807101416
8,34,0.182922411013515,0.191045358772453
1,35,0.734462714587832,0.148854817082878
2,35,-0.0965033656589022,0.129170367908732
3,35,-0.224203262271472,0.199180016969193
4,35,0.590191697479655,-0.36976418970007
5,35,0.408389408486238,-0.632399065545383
8,35,0.0519771084233939,0.20244744587923
1,36,0.777424081954471,-0.202678222892906
2,36,-0.257576694187609,0.266865984847072
3,36,-0.262569874752798,0.219956975500445
4,36,0.579623834534811,-0.354303954734075
5,36,0.415978751750798,-0.65602963525703
8,36,-0.139250995736641,0.239330408699927
1,37,0.709598229177883,-0.069793190855292
2,37,-0.350296729722166,0.336940631319935
3,37,-0.112282962402338,0.256983847581195
4,37,0.515239540746042,-0.269786801538241
5,37,0.463395748951428,-0.391081027059022
8,37,-0.118150883345643,0.243877948426757
1,38,0.637529895325815,0.031024851756553
2,38,-0.443016765256724,0.407015277792798
3,38,-0.0598317018114224,0.3051437334107
4,38,0.450855246957277,-0.185269648342408
5,38,0.47572053890582,-0.196046925010918
8,38,-0.185715567882961,0.257091821089151
1,39,0.583371856708324,0.078901255820677
2,39,0.698581531988411,0.55809690932644
3,39,-0.025926253259375,0.33859066745317
4,39,0.331770821360076,-0.0797674509096327
5,39,0.438342125046373,-0.214778869316505
8,39,-0.225385264364868,0.257724833482708
1,40,0.563074778562566,0.096039878050023
2,40,0.496048211309199,0.409787020349468
3,40,-0.00270791999740392,0.309142721667566
5,40,0.449373484345568,-0.423555216208873
8,40,-0.152908231860359,0.213317096125536
1,41,0.518088286496972,0.148908140620086
2,41,0.215266203691428,0.27390391148459
3,41,0.0205104132645671,0.279694775881962
5,41,0.423533660790793,-0.665768266380269
8,41,-0.0804311993558497,0.168909358768365
1,42,0.399393229718825,0.201197619188361
2,42,-0.0686759917729414,0.293131401827016
3,42,0.255807904387028,0.214476188639461
5,42,0.437560772185435,-0.644942763923694
8,42,-0.0838053532068812,0.11238192061808
1,43,0.343009284084664,0.23558465947738
2,43,-0.10132105622336,0.299080667329684
3,43,0.0941690912820463,0.268395509520564
5,43,0.539521755476857,-0.360192310977272
8,43,-0.0558225405214202,0.105106312059891
1,44,0.323772161204373,0.289642392050884
2,44,0.145383327875466,0.363554924529919
5,44,0.599888812793446,-0.480346826401361
8,44,-0.108730249655926,0.0903074502037681
1,45,0.256755223772524,0.358582092798683
2,45,0.487699015812896,0.449060630158943
4,45,0.472003937505835,-0.547524150612056
5,45,0.601421546859532,-0.662445747673454
8,45,-0.161637958790431,0.0755085883476451
1,46,0.542977423640505,0.474015398584636
2,46,0.282827699045784,0.179326636339562
4,46,0.424198688852462,-0.608413808153914
5,46,0.460797866525936,-0.639532401268269
8,46,-0.13103648697311,0.0789185456222575
1,47,0.63819033217303,0.515414916612302
2,47,0.14295213954421,0.164253234571054
4,47,0.452697029814885,-0.708565056329735
5,47,0.554530448036782,-0.270127286233222
8,47,-0.106468690116405,0.0525813577103582
1,48,0.615012043582691,0.511286361822031
2,48,0.0958591127177973,0.272862268356388
4,48,0.491167303443727,-0.564668068113052
5,48,0.545432394031114,-0.083824940698203
8,48,-0.000330534448585112,0.00028534016740733
1,49,0.567298383321301,0.497595227944901
2,49,0.130810844502268,0.257554101702924
3,49,-0.0119583196436023,0.0469662986342705
4,49,0.529637577072569,-0.42077107989637
5,49,0.506598536094352,0.00408151767350562
8,49,-0.0119570103212746,0.0468983763284154
1,50,0.53323924858818,0.440120844921782
2,50,-0.00928779830333088,0.231354569181641
3,50,-0.000906097309152809,0.0772693965493251
4,50,0.636001354684959,-0.387988523559283
5,50,0.322367907849446,0.0822282614301387
8,50,-0.000815360239212654,0.077231623940025
1,51,0.719149209526244,0.70788703221039
2,51,-0.045419091536965,0.269821579657462
3,51,0.0171732971362874,0.178637146249693
4,51,0.65304789599654,0.294664383618663
5,51,0.260863881695382,0.165626290470487
8,51,0.020646816786235,0.185703313201757
1,52,0.719617088401503,0.607770700997872
2,52,-0.121068777014561,0.204703667913714
3,52,0.347392703973812,0.244745966929655
4,52,0.689163156773338,0.361883381853563
5,52,0.634116193256515,0.12630864247478
8,52,0.173269483273153,0.20009764053509
1,53,0.726982988527171,0.756745876566845
2,53,-0.527014351592749,0.353239348418894
3,53,0.477166044116474,0.233928836106852
5,53,0.736045771129985,0.669697596398167
8,53,0.33644848942899,0.0533643719052663
1,54,0.680696878459069,0.506538243835768
2,54,-0.226005410903653,0.324481150358731
3,54,0.554500973406137,0.190186244815114
5,54,0.735044625006219,0.370167416569782
8,54,0.476396677383452,-0.0104606801684458
1,55,0.701118182404305,0.277727206395453
2,55,-0.179057385170217,0.247710278638319
3,55,0.406402312763124,0.199068326584795
5,55,0.71501910557458,0.511293879348118
8,55,0.560142647497029,-0.0979499904667511
1,56,0.707787995978974,0.0877019056085901
2,56,-0.719974593044494,-0.00038782175610802
3,56,0.385894033760978,0.232011701962119
5,56,0.738239166793743,0.457954074154261
8,56,0.55541952789239,-0.12756646661918
1,57,0.675025477056915,0.0540464589207566
2,57,-0.765405048386291,0.0730342327856635
3,57,0.412336430442429,0.200231054802674
5,57,0.631197619159565,0.118380949156286
8,57,0.534710707336981,-0.195439812136055
1,58,0.644537567947481,0.0582216414234801
2,58,-0.719371311319381,-0.119702582721017
3,58,0.45554912119286,0.133261896761765
5,58,0.506179083777441,0.0937190992584796
8,58,0.545868200147098,-0.237233361369557
1,59,0.584704052017984,0.0555119707140636
2,59,-0.744129353963369,0.176685842209916
3,59,0.315934419688933,0.180712447099749
4,59,0.373822796072698,0.0308254051454139
5,59,0.361366299559057,0.194125136608167
8,59,0.553684276485262,-0.220216281987909
1,60,0.526469140713524,0.19471927489857
2,60,-0.195336887659383,0.260146802868088
3,60,-0.126341458894963,0.221741486273269
4,60,0.497575077442644,0.0847605479396059
5,60,0.60355841398465,0.0858475848757526
8,60,0.574770573230441,-0.267579904143806
1,61,0.483765089861495,0.22500115214082
2,61,-0.168886966589712,0.298588515291386
3,61,-0.149634545810552,0.148307917365195
4,61,0.649600004329747,0.24161536807496
5,61,0.349229861929147,0.250771246365013
8,61,0.620018652399768,-0.323105128326567
1,62,0.481448276199509,0.232361682358192
2,62,-0.140490060617822,0.273477851337473
3,62,0.0622437116427953,0.0614055905165276
4,62,0.73148014938972,0.384385537843085
5,62,0.298904012044085,0.269990427242744
8,62,0.641274203092346,-0.327717100908541
1,63,0.529421878092716,0.220819344949441
2,63,-0.115990124803424,0.246892237901639
3,63,0.417135133375129,0.019152679756752
4,63,0.739872299330238,0.30405384451975
5,63,0.168191695303584,0.341236931433009
8,63,0.655054335178514,-0.302676384352013
1,64,0.5550303003065,0.167496893666113
2,64,-0.0703096877744227,0.273579376319672
3,64,0.445512255221302,0.118022249453223
4,64,0.741337733834794,0.284750909790994
5,64,-0.0964414240865646,0.415893077146803
8,64,0.618569895706413,-0.290601678724619
1,65,0.580638722520284,0.114174442382785
2,65,-0.0995446747094716,0.264540834435184
3,65,0.443462681022038,0.160894268923389
4,65,0.742803168339349,0.265447975062238
5,65,-0.467192130940073,0.459579884195222
8,65,0.582085456234313,-0.278526973097225
1,66,0.327798776502106,0.178562166654833
2,66,-0.0736495609224378,0.19478140698017
3,66,0.465680331556877,0.21950670934614
4,66,0.738901536493332,0.267266141976674
5,66,-0.048447021076596,0.32545361127345
8,66,0.588202894732058,-0.299850257277039
1,67,0.0749588304839268,0.242949890926881
2,67,-0.0477544471354041,0.125021979525156
3,67,0.487897982091716,0.278119149768891
4,67,0.734999904647314,0.26908430889111
5,67,0.370298088786881,0.191327338351678
8,67,0.594320333229802,-0.321173541456854
1,68,0.152607216724677,0.244960190362824
2,68,-0.057386706954935,0.144720819357852
3,68,0.467970009095044,0.244226143591065
4,68,0.730264671998724,0.265748305114261
5,68,0.513367455395929,0.117097085720902
8,68,0.656815916665056,-0.320204892199205
1,69,0.285540627523906,0.264861408995501
2,69,-0.113505216574971,0.251829938837062
3,69,0.424450520467771,0.0753254317866592
4,69,0.659906151347279,0.270447624144485
5,69,-0.410007573964336,0.520157100432585
8,69,0.67855129838845,-0.302633118734006
1,70,0.29602552600993,0.274811724799245
2,70,-0.0185138106342984,0.192482365794184
3,70,0.0821547467710089,0.125410507563652
4,70,0.582142727707187,0.272414742388067
5,70,0.0232712414910363,-0.0368301583227263
8,70,0.675822786934393,-0.256006839148133
1,71,0.24455504318217,0.320320295633464
2,71,0.00228635767754054,0.150005520756533
3,71,-0.260141026925753,0.175495583340644
4,71,0.504379304067095,0.274381860631649
5,71,0.390286454744636,-0.599071526055044
8,71,0.666100170146996,-0.239460097353195
1,72,0.278613247066519,0.341305345718232
2,72,-0.0631949512157681,0.206620253618632
3,72,-0.173673458189737,0.164998898296233
4,72,0.426615880427002,0.276348978875231
5,72,0.331401951545481,-0.539916142834079
8,72,0.623946393954425,-0.179354520416034
1,73,0.312671450950868,0.362290395803001
